"","CLIENT.CODE","DISTRICT","CLIENT.TYPE","YEAR","MONTH","MARGIN"
"5182",5886,"VOI","MINI SUPERMAKETS",19,10,-3700.5936
"5183",6036,"VOI","MINI SUPERMAKETS",19,10,244.1245
"5184",6040,"NAIROBI","MINI SUPERMAKETS",19,10,620.586
"5185",7335,"VOI","MINI SUPERMAKETS",19,10,-90.292
"5186",8795,"NAIROBI","MINI SUPERMAKETS",19,10,827.448
"5187",8795,"NAIROBI","MINI SUPERMAKETS",19,10,1198.6736
"5188",8795,"NAIROBI","MINI SUPERMAKETS",19,10,73.3161
"5189",3045,"KILIMANJARO","MINI SHOPS",19,10,2620.815
"5190",5142,"MTITO ANDEI","MINI SHOPS",19,10,5293.23
"5191",5142,"MTITO ANDEI","MINI SHOPS",19,10,-15209.316
"5192",8163,"KILIMANJARO","MINI SUPERMAKETS",19,10,382.722
"5193",8163,"KILIMANJARO","MINI SUPERMAKETS",19,10,-121.4533
"5194",2024,"VOI","SUPERMAKETS",19,10,-241.1209
"5195",1521,"VOI","MINI SHOPS",19,10,1034.31
"5196",1521,"VOI","MINI SHOPS",19,10,1104.106
"5197",4759,"MANYANGA","SUPERMAKETS",19,10,271.6965
"5198",4759,"MANYANGA","SUPERMAKETS",19,10,217.9388
"5199",4759,"MANYANGA","SUPERMAKETS",19,10,138.75
"5200",101,"VOI","SUPERMAKETS",19,10,1513.3114
"5201",1192,"MTITO ANDEI","SUPERMAKETS",19,10,3622.62
"5202",1514,"VOI","SHOPS",19,10,7611.777
"5203",5110,"KASARANI","SUPERMAKETS",19,10,2116.0398
"5204",5145,"MANYANGA","MINI SUPERMAKETS",19,10,-49791.85
"5205",1192,"MTITO ANDEI","SUPERMAKETS",19,10,200.772
"5206",1192,"MTITO ANDEI","SUPERMAKETS",19,10,1089.694
"5207",101,"VOI","SUPERMAKETS",19,10,2004.5772
"5208",4954,"MANYANGA-MAUA","SUPERMAKETS",19,10,1258.917
"5209",4954,"MANYANGA-MAUA","SUPERMAKETS",19,10,195.2996
"5210",4954,"MANYANGA-MAUA","SUPERMAKETS",19,10,620.586
"5211",4954,"MANYANGA-MAUA","SUPERMAKETS",19,10,-121.4533
"5212",5110,"KASARANI","SUPERMAKETS",19,10,2212.452
"5213",5142,"MTITO ANDEI","MINI SHOPS",19,10,39136.276
"5214",101,"VOI","SUPERMAKETS",19,10,14836.3376
"5215",3663,"NAIROBI","MINI SUPERMAKETS",19,10,4993.736
"5216",4957,"MAUA","SUPERMAKETS",19,10,1034.31
"5217",7282,"MOMBASA","SUPERMAKETS",19,10,1754.2257
"5218",7282,"MOMBASA","SUPERMAKETS",19,10,705.3466
"5219",1192,"MTITO ANDEI","SUPERMAKETS",19,10,3573.462
"5220",1192,"MTITO ANDEI","SUPERMAKETS",19,10,336.812
"5221",1521,"VOI","MINI SHOPS",19,10,-136.4621
"5222",5110,"KASARANI","SUPERMAKETS",19,10,431.162
"5223",6180,"NAIROBI","MINI SUPERMAKETS",19,10,348.4237
"5224",6180,"NAIROBI","MINI SUPERMAKETS",19,10,241.1209
"5225",6180,"NAIROBI","MINI SUPERMAKETS",19,10,181.131
"5226",6180,"NAIROBI","MINI SUPERMAKETS",19,10,1258.917
"5227",6180,"NAIROBI","MINI SUPERMAKETS",19,10,97.6498
"5228",6180,"NAIROBI","MINI SUPERMAKETS",19,10,786.2445
"5229",6180,"NAIROBI","MINI SUPERMAKETS",19,10,978.4069
"5230",6180,"NAIROBI","MINI SUPERMAKETS",19,10,123.9905
"5231",6180,"NAIROBI","MINI SUPERMAKETS",19,10,620.586
"5232",6180,"NAIROBI","MINI SUPERMAKETS",19,10,271.0968
"5233",6180,"NAIROBI","MINI SUPERMAKETS",19,10,277.5
"5234",7142,"KASARANI","SHOPS",19,10,1954.886
"5235",101,"VOI","SUPERMAKETS",19,10,662.4636
"5236",1192,"MTITO ANDEI","SUPERMAKETS",19,10,978.4069
"5237",5110,"KASARANI","SUPERMAKETS",19,10,1827.1566
"5238",5110,"KASARANI","SUPERMAKETS",19,10,1692.039
"5239",5142,"MTITO ANDEI","MINI SHOPS",19,10,16756.97
"5240",5160,"VOI","MINI SHOPS",19,10,2620.815
"5241",5556,"MANYANGA","MINI SUPERMAKETS",19,10,4539.9342
"5242",6041,"NAIROBI","SUPERMAKETS",19,10,658.284
"5243",6041,"NAIROBI","SUPERMAKETS",19,10,905.655
"5244",6041,"NAIROBI","SUPERMAKETS",19,10,1758.0582
"5245",6041,"NAIROBI","SUPERMAKETS",19,10,548.8668
"5246",6041,"NAIROBI","SUPERMAKETS",19,10,-361.168
"5247",6041,"NAIROBI","SUPERMAKETS",19,10,60.2316
"5248",1521,"VOI","MINI SHOPS",19,10,-361.168
"5249",1521,"VOI","MINI SHOPS",19,10,-242.9066
"5250",1521,"VOI","MINI SHOPS",19,10,2382.308
"5251",5142,"MTITO ANDEI","MINI SHOPS",19,10,-2093.2034
"5252",5142,"MTITO ANDEI","MINI SHOPS",19,10,8801.328
"5253",1521,"VOI","MINI SHOPS",19,10,1050.6948
"5254",5110,"KASARANI","SUPERMAKETS",19,10,785.9595
"5255",5180,"MANYANGA-MAUA","SHOPS",19,10,2646.615
"5256",5180,"MANYANGA-MAUA","SHOPS",19,10,-38023.29
"5257",1192,"MTITO ANDEI","SUPERMAKETS",19,10,2128.4
"5258",4120,"MACHAKOS","SUPERMAKETS",19,10,2503.655
"5259",5040,"MANYANGA-MAUA","SUPERMAKETS",19,10,629.4585
"5260",5040,"MANYANGA-MAUA","SUPERMAKETS",19,10,299.6684
"5261",5110,"KASARANI","SUPERMAKETS",19,10,-1093.4592
"5262",5142,"MTITO ANDEI","MINI SHOPS",19,10,15133.114
"5263",5142,"MTITO ANDEI","MINI SHOPS",19,10,6968.474
"5264",5142,"MTITO ANDEI","MINI SHOPS",19,10,723.3627
"5265",5142,"MTITO ANDEI","MINI SHOPS",19,10,6242.17
"5266",5142,"MTITO ANDEI","MINI SHOPS",19,10,5847.419
"5267",5142,"MTITO ANDEI","MINI SHOPS",19,10,-1317.7425
"5268",5142,"MTITO ANDEI","MINI SHOPS",19,10,2230.702
"5269",5142,"MTITO ANDEI","MINI SHOPS",19,10,2230.702
"5270",5142,"MTITO ANDEI","MINI SHOPS",19,10,890.944
"5271",5882,"KILIMANJARO","MINI SUPERMAKETS",19,10,1358.4825
"5272",5882,"KILIMANJARO","MINI SUPERMAKETS",19,10,3147.2925
"5273",5882,"KILIMANJARO","MINI SUPERMAKETS",19,10,2068.62
"5274",101,"VOI","SUPERMAKETS",19,10,3120.3657
"5275",1521,"VOI","MINI SHOPS",19,10,15133.114
"5276",1521,"VOI","MINI SHOPS",19,10,441.6424
"5277",1521,"VOI","MINI SHOPS",19,10,879.0291
"5278",5142,"MTITO ANDEI","MINI SHOPS",19,10,1104.106
"5279",5145,"MANYANGA","MINI SUPERMAKETS",19,10,413.724
"5280",101,"VOI","SUPERMAKETS",19,10,979.8929
"5281",4957,"MAUA","SUPERMAKETS",19,10,92.2368
"5282",5110,"KASARANI","SUPERMAKETS",19,10,-338.0763
"5283",5142,"MTITO ANDEI","MINI SHOPS",19,10,-451.46
"5284",5142,"MTITO ANDEI","MINI SHOPS",19,10,-216.7248
"5285",8792,"KITUI","SHOPS",19,10,5748.786
"5286",1521,"VOI","MINI SHOPS",19,10,6693.0644
"5287",1192,"MTITO ANDEI","SUPERMAKETS",19,10,2982.2886
"5288",1192,"MTITO ANDEI","SUPERMAKETS",19,10,1821.7125
"5289",1192,"MTITO ANDEI","SUPERMAKETS",19,10,667.2706
"5290",1192,"MTITO ANDEI","SUPERMAKETS",19,10,1618.1115
"5291",4963,"KERUGOYA","SUPERMAKETS",19,10,1119.5455
"5292",4011,"VOI","MINI SHOPS",19,10,859.4352
"5293",4011,"VOI","MINI SHOPS",19,10,5384.2365
"5294",4011,"VOI","MINI SHOPS",19,10,5033.93
"5295",4011,"VOI","MINI SHOPS",19,10,1830.663
"5296",4011,"VOI","MINI SHOPS",19,10,4113.8736
"5297",4011,"VOI","MINI SHOPS",19,10,1316.352
"5298",4011,"VOI","MINI SHOPS",19,10,359.7
"5299",4011,"VOI","MINI SHOPS",19,10,576.4
"5300",101,"VOI","SUPERMAKETS",19,10,250
"5301",6040,"NAIROBI","MINI SUPERMAKETS",19,10,576.35
"5302",6072,"MANYANGA","MINI SHOPS",19,10,356.0088
"5303",6072,"MANYANGA","MINI SHOPS",19,10,153.0192
"5304",6072,"MANYANGA","MINI SHOPS",19,10,576.4
"5305",4011,"VOI","MINI SHOPS",19,10,4248.2505
"5306",4011,"VOI","MINI SHOPS",19,10,326.6
"5307",5142,"MTITO ANDEI","MINI SHOPS",19,10,7743.8
"5308",5145,"MANYANGA","MINI SUPERMAKETS",19,10,308.93
"5309",5145,"MANYANGA","MINI SUPERMAKETS",19,10,129.8
"5310",6036,"VOI","MINI SUPERMAKETS",19,10,178.0044
"5311",6036,"VOI","MINI SUPERMAKETS",19,10,76.5096
"5312",6040,"NAIROBI","MINI SUPERMAKETS",19,10,716.196
"5313",6040,"NAIROBI","MINI SUPERMAKETS",19,10,267.0066
"5314",6040,"NAIROBI","MINI SUPERMAKETS",19,10,1435.7964
"5315",6040,"NAIROBI","MINI SUPERMAKETS",19,10,2345.284
"5316",3045,"KILIMANJARO","MINI SHOPS",19,10,12018.594
"5317",3045,"KILIMANJARO","MINI SHOPS",19,10,945.6
"5318",8163,"KILIMANJARO","MINI SUPERMAKETS",19,10,178.0044
"5319",8163,"KILIMANJARO","MINI SUPERMAKETS",19,10,76.5096
"5320",5142,"MTITO ANDEI","MINI SHOPS",19,10,2691.8324
"5321",5556,"MANYANGA","MINI SUPERMAKETS",19,10,537.147
"5322",5556,"MANYANGA","MINI SUPERMAKETS",19,10,11845.3203
"5323",5556,"MANYANGA","MINI SUPERMAKETS",19,10,3262.821
"5324",5556,"MANYANGA","MINI SUPERMAKETS",19,10,125.5892
"5325",5556,"MANYANGA","MINI SUPERMAKETS",19,10,99.79
"5326",5556,"MANYANGA","MINI SUPERMAKETS",19,10,199.58
"5327",101,"VOI","SUPERMAKETS",19,10,1541
"5328",101,"VOI","SUPERMAKETS",19,10,220.79
"5329",4954,"MANYANGA-MAUA","SUPERMAKETS",19,10,358.098
"5330",4954,"MANYANGA-MAUA","SUPERMAKETS",19,10,1435.7964
"5331",3045,"KILIMANJARO","MINI SHOPS",19,10,149.67
"5332",4957,"MAUA","SUPERMAKETS",19,10,356.0088
"5333",4957,"MAUA","SUPERMAKETS",19,10,153.0192
"5334",6180,"NAIROBI","MINI SUPERMAKETS",19,10,178.0044
"5335",6180,"NAIROBI","MINI SUPERMAKETS",19,10,717.8982
"5336",6180,"NAIROBI","MINI SUPERMAKETS",19,10,76.5096
"5337",5556,"MANYANGA","MINI SUPERMAKETS",19,10,178.0044
"5338",5556,"MANYANGA","MINI SUPERMAKETS",19,10,76.5096
"5339",5556,"MANYANGA","MINI SUPERMAKETS",19,10,750
"5340",1192,"MTITO ANDEI","SUPERMAKETS",19,10,306.0384
"5341",5040,"MANYANGA-MAUA","SUPERMAKETS",19,10,717.8982
"5342",5040,"MANYANGA-MAUA","SUPERMAKETS",19,10,76.5096
"5343",5040,"MANYANGA-MAUA","SUPERMAKETS",19,10,143.92
"5344",5142,"MTITO ANDEI","MINI SHOPS",19,10,2546.56
"5345",1192,"MTITO ANDEI","SUPERMAKETS",19,10,229.5288
"5346",5556,"MANYANGA","MINI SUPERMAKETS",19,10,211.71
"5347",5556,"MANYANGA","MINI SUPERMAKETS",19,10,423.42
"5348",5142,"MTITO ANDEI","MINI SHOPS",19,10,435.2232
"5349",5648,"MTITO ANDEI","SHOPS",19,10,3589.491
"5350",5648,"MTITO ANDEI","SHOPS",19,10,12018.594
"5351",1192,"MTITO ANDEI","SUPERMAKETS",19,10,110.8304
"5352",5040,"MANYANGA-MAUA","SUPERMAKETS",19,10,215.5778
"5353",5040,"MANYANGA-MAUA","SUPERMAKETS",19,10,309.96
"5354",8779,"MANYANGA","WHOLE SALE",19,10,293.2424
"5355",7142,"KASARANI","SHOPS",19,10,626.61
"5356",8161,"MANYANGA-MAUA","SHOPS",19,10,289.3091
"5357",8161,"MANYANGA-MAUA","SHOPS",19,10,365.8525
"5358",8161,"MANYANGA-MAUA","SHOPS",19,10,231.3203
"5359",5556,"MANYANGA","MINI SUPERMAKETS",19,10,124.0767
"5360",5556,"MANYANGA","MINI SUPERMAKETS",19,10,316.312
"5361",5556,"MANYANGA","MINI SUPERMAKETS",19,10,215.5778
"5362",5556,"MANYANGA","MINI SUPERMAKETS",19,10,128.8404
"5363",7142,"KASARANI","SHOPS",19,10,936.384
"5364",6036,"VOI","MINI SUPERMAKETS",19,10,172.3143
"5365",7335,"VOI","MINI SUPERMAKETS",19,10,148.303
"5366",3045,"KILIMANJARO","MINI SHOPS",19,10,-334.9923
"5367",4011,"VOI","MINI SHOPS",19,10,166.11
"5368",4011,"VOI","MINI SHOPS",19,10,272.969
"5369",4011,"VOI","MINI SHOPS",19,10,322.101
"5370",6072,"MANYANGA","MINI SHOPS",19,10,322.101
"5371",6072,"MANYANGA","MINI SHOPS",19,10,-854.0778
"5372",1219,"VOI","INSTITUTIONS",19,10,55865.854
"5373",4759,"MANYANGA","SUPERMAKETS",19,10,656.3856
"5374",6990,"MANYANGA","MINI SUPERMAKETS",19,10,11635.8522
"5375",7282,"MOMBASA","SUPERMAKETS",19,10,2900.9661
"5376",5110,"KASARANI","SUPERMAKETS",19,10,1207.7109
"5377",5145,"MANYANGA","MINI SUPERMAKETS",19,10,1599.9542
"5378",5142,"MTITO ANDEI","MINI SHOPS",19,10,4631.992
"5379",5110,"KASARANI","SUPERMAKETS",19,10,4109.3163
"5380",5110,"KASARANI","SUPERMAKETS",19,10,-4233.841
"5381",5110,"KASARANI","SUPERMAKETS",19,10,3198.142
"5382",4011,"VOI","MINI SHOPS",19,10,2387.754
"5383",3045,"KILIMANJARO","MINI SHOPS",19,10,840
"5384",6072,"MANYANGA","MINI SHOPS",19,10,168
"5385",6072,"MANYANGA","MINI SHOPS",19,10,672
"5386",4937,"MANYANGA-MAUA","MINI SUPERMAKETS",19,10,200
"5387",5142,"MTITO ANDEI","MINI SHOPS",19,10,5000
"5388",5305,"MANYANGA-MAUA","MINI SUPERMAKETS",19,10,200
"5389",5893,"MANYANGA","SHOPS",19,10,200
"5390",5040,"MANYANGA-MAUA","SUPERMAKETS",19,10,200
"5391",5142,"MTITO ANDEI","MINI SHOPS",19,10,1800
"5392",5142,"MTITO ANDEI","MINI SHOPS",19,10,10000
"5393",5882,"KILIMANJARO","MINI SUPERMAKETS",19,10,400
"5394",7142,"KASARANI","SHOPS",19,10,1200
"5395",101,"VOI","SUPERMAKETS",19,10,10000
"5396",5648,"MTITO ANDEI","SHOPS",19,10,200
"5397",5648,"MTITO ANDEI","SHOPS",19,10,-3635.4
"5398",8779,"MANYANGA","WHOLE SALE",19,10,400
"5399",8779,"MANYANGA","WHOLE SALE",19,10,5000
"5400",1521,"VOI","MINI SHOPS",19,10,10000
"5401",7282,"MOMBASA","SUPERMAKETS",19,10,-908.1
"5402",9979,"MANYANGA","MINI SUPERMAKETS",19,10,200
"5403",101,"VOI","SUPERMAKETS",19,10,1800
"5404",3663,"NAIROBI","MINI SUPERMAKETS",19,10,400
"5405",4957,"MAUA","SUPERMAKETS",19,10,400
"5406",6180,"NAIROBI","MINI SUPERMAKETS",19,10,200
"5407",6180,"NAIROBI","MINI SUPERMAKETS",19,10,0
"5408",5160,"VOI","MINI SHOPS",19,10,200
"5409",5556,"MANYANGA","MINI SUPERMAKETS",19,10,5000
"5410",6041,"NAIROBI","SUPERMAKETS",19,10,200
"5411",4650,"ISIOLO","SHOPS",19,10,400
"5412",4650,"ISIOLO","SHOPS",19,10,-5000
"5413",5145,"MANYANGA","MINI SUPERMAKETS",19,10,5000
"5414",6036,"VOI","MINI SUPERMAKETS",19,10,200
"5415",7335,"VOI","MINI SUPERMAKETS",19,10,200
"5416",8795,"NAIROBI","MINI SUPERMAKETS",19,10,200
"5417",101,"VOI","SUPERMAKETS",19,10,800
"5418",101,"VOI","SUPERMAKETS",19,10,34000
"5419",3045,"KILIMANJARO","MINI SHOPS",19,10,400
"5420",4011,"VOI","MINI SHOPS",19,10,200
"5421",4011,"VOI","MINI SHOPS",19,10,0
"5422",6040,"NAIROBI","MINI SUPERMAKETS",19,10,400
"5423",6040,"NAIROBI","MINI SUPERMAKETS",19,10,5000
"5424",6072,"MANYANGA","MINI SHOPS",19,10,200
"5425",6072,"MANYANGA","MINI SHOPS",19,10,0
"5426",7282,"MOMBASA","SUPERMAKETS",19,10,600
"5427",7282,"MOMBASA","SUPERMAKETS",19,10,0
"5428",1192,"MTITO ANDEI","SUPERMAKETS",19,10,5000
"5429",4120,"MACHAKOS","SUPERMAKETS",19,10,600
"5430",4954,"MANYANGA-MAUA","SUPERMAKETS",19,10,600
"5431",4963,"KERUGOYA","SUPERMAKETS",19,10,200
"5432",1521,"VOI","MINI SHOPS",19,10,600
"5433",3045,"KILIMANJARO","MINI SHOPS",19,10,200
"5434",4759,"MANYANGA","SUPERMAKETS",19,10,600
"5435",5180,"MANYANGA-MAUA","SHOPS",19,10,-5000
"5436",8163,"KILIMANJARO","MINI SUPERMAKETS",19,10,-5000
"5437",1521,"VOI","MINI SHOPS",19,10,10000
"5438",4988,"MTITO ANDEI","SUPERMAKETS",19,10,-5000
"5439",7142,"KASARANI","SHOPS",19,10,0
"5440",8163,"KILIMANJARO","MINI SUPERMAKETS",19,10,200
"5441",1514,"VOI","SHOPS",19,10,400
"5442",1514,"VOI","SHOPS",19,10,5000
"5443",4988,"MTITO ANDEI","SUPERMAKETS",19,10,200
"5444",5145,"MANYANGA","MINI SUPERMAKETS",19,10,800
"5445",5180,"MANYANGA-MAUA","SHOPS",19,10,600
"5446",5556,"MANYANGA","MINI SUPERMAKETS",19,10,600
"5447",7931,"MTITO ANDEI","SHOPS",19,10,200
"5448",7282,"MOMBASA","SUPERMAKETS",19,10,102.7084
"5449",3045,"KILIMANJARO","MINI SHOPS",19,10,4226.928
"5450",1192,"MTITO ANDEI","SUPERMAKETS",19,10,6620.2165
"5451",2024,"VOI","SUPERMAKETS",19,10,-186.6216
"5452",1192,"MTITO ANDEI","SUPERMAKETS",19,10,2113.464
"5453",4011,"VOI","MINI SHOPS",19,10,466.554
"5454",6072,"MANYANGA","MINI SHOPS",19,10,87.5679
"5455",6072,"MANYANGA","MINI SHOPS",19,10,0
"5456",6036,"VOI","MINI SUPERMAKETS",19,10,892.272
"5457",5141,"KIAMBU","SUPERMAKETS",19,10,634.0392
"5458",3663,"NAIROBI","MINI SUPERMAKETS",19,10,46496.208
"5459",6072,"MANYANGA","MINI SHOPS",19,10,262.7037
"5460",5142,"MTITO ANDEI","MINI SHOPS",19,10,437.8395
"5461",5648,"MTITO ANDEI","SHOPS",19,10,10050.7848
"5462",101,"VOI","SUPERMAKETS",19,10,717.8132
"5463",5142,"MTITO ANDEI","MINI SHOPS",19,10,1435.8264
"5464",6040,"NAIROBI","MINI SUPERMAKETS",19,10,1395.168
"5465",7335,"VOI","MINI SUPERMAKETS",19,10,717.9132
"5466",6040,"NAIROBI","MINI SUPERMAKETS",19,10,5384.349
"5467",6072,"MANYANGA","MINI SHOPS",19,10,403.7172
"5468",6072,"MANYANGA","MINI SHOPS",19,10,847.3119
"5469",3045,"KILIMANJARO","MINI SHOPS",19,10,2545.014
"5470",3045,"KILIMANJARO","MINI SHOPS",19,10,2824.373
"5471",5142,"MTITO ANDEI","MINI SHOPS",19,10,537.7736
"5472",5556,"MANYANGA","MINI SUPERMAKETS",19,10,717.9132
"5473",4937,"MANYANGA-MAUA","MINI SUPERMAKETS",19,10,2343.6626
"5474",4937,"MANYANGA-MAUA","MINI SUPERMAKETS",19,10,2667.8064
"5475",4954,"MANYANGA-MAUA","SUPERMAKETS",19,10,11718.313
"5476",4957,"MAUA","SUPERMAKETS",19,10,2343.6626
"5477",5110,"KASARANI","SUPERMAKETS",19,10,0
"5478",5882,"KILIMANJARO","MINI SUPERMAKETS",19,10,4687.3252
"5479",7282,"MOMBASA","SUPERMAKETS",19,10,868.6104
"5480",4988,"MTITO ANDEI","SUPERMAKETS",19,10,9206.448
"5481",4988,"MTITO ANDEI","SUPERMAKETS",19,10,868.6104
"5482",1521,"VOI","MINI SHOPS",19,10,959.005
"5483",4759,"MANYANGA","SUPERMAKETS",19,10,555.793
"5484",4954,"MANYANGA-MAUA","SUPERMAKETS",19,10,4603.224
"5485",4954,"MANYANGA-MAUA","SUPERMAKETS",19,10,2667.8064
"5486",6040,"NAIROBI","MINI SUPERMAKETS",19,10,666.9516
"5487",7282,"MOMBASA","SUPERMAKETS",19,10,575.403
"5488",7282,"MOMBASA","SUPERMAKETS",19,10,1111.586
"5489",5145,"MANYANGA","MINI SUPERMAKETS",19,10,1737.2208
"5490",6036,"VOI","MINI SUPERMAKETS",19,10,2343.6626
"5491",6040,"NAIROBI","MINI SUPERMAKETS",19,10,2343.6626
"5492",1521,"VOI","MINI SHOPS",19,10,927.5898
"5493",8161,"MANYANGA-MAUA","SHOPS",19,10,555.793
"5494",5886,"VOI","MINI SUPERMAKETS",19,10,4687.3252
"5495",5886,"VOI","MINI SUPERMAKETS",19,10,16673.79
"5496",5882,"KILIMANJARO","MINI SUPERMAKETS",19,10,4603.224
"5497",7142,"KASARANI","SHOPS",19,10,959.005
"5498",4759,"MANYANGA","SUPERMAKETS",19,10,575.403
"5499",1192,"MTITO ANDEI","SUPERMAKETS",19,10,3329.8816
"5500",1192,"MTITO ANDEI","SUPERMAKETS",19,10,2753.8918
"5501",1192,"MTITO ANDEI","SUPERMAKETS",19,10,5940.7842
"5502",1521,"VOI","MINI SHOPS",19,10,2585.3106
"5503",1521,"VOI","MINI SHOPS",19,10,1571.5419
"5504",5110,"KASARANI","SUPERMAKETS",19,10,1921.6436
"5505",5110,"KASARANI","SUPERMAKETS",19,10,589.0349
"5506",5110,"KASARANI","SUPERMAKETS",19,10,1388.1228
"5507",5180,"MANYANGA-MAUA","SHOPS",19,10,442.419
"5508",5180,"MANYANGA-MAUA","SHOPS",19,10,6316.611
"5509",3699,"NAIROBI","SHOPS",19,10,2638.6525
"5510",3699,"NAIROBI","SHOPS",19,10,2238.0024
"5511",3699,"NAIROBI","SHOPS",19,10,1024.0224
"5512",5893,"MANYANGA","SHOPS",19,10,3111.8182
"5513",5893,"MANYANGA","SHOPS",19,10,5167.1117
"5514",7142,"KASARANI","SHOPS",19,10,11820.9198
"5515",5040,"MANYANGA-MAUA","SUPERMAKETS",19,10,2207.1384
"5516",5110,"KASARANI","SUPERMAKETS",19,10,25377.3567
"5517",6072,"MANYANGA","MINI SHOPS",19,10,2207.1384
"5518",5110,"KASARANI","SUPERMAKETS",19,10,3034.646
"5519",5648,"MTITO ANDEI","SHOPS",19,10,10606.6328
"5520",6036,"VOI","MINI SUPERMAKETS",19,10,2048.0448
"5521",6036,"VOI","MINI SUPERMAKETS",19,10,430.0464
"5522",7142,"KASARANI","SHOPS",19,10,6381.915
"5523",7335,"VOI","MINI SUPERMAKETS",19,10,1106.2158
"5524",1192,"MTITO ANDEI","SUPERMAKETS",19,10,2085.258
"5525",1192,"MTITO ANDEI","SUPERMAKETS",19,10,12103.8822
"5526",1192,"MTITO ANDEI","SUPERMAKETS",19,10,4610.7355
"5527",1192,"MTITO ANDEI","SUPERMAKETS",19,10,12574.8048
"5528",1192,"MTITO ANDEI","SUPERMAKETS",19,10,5940.7842
"5529",1192,"MTITO ANDEI","SUPERMAKETS",19,10,3858.01
"5530",8779,"MANYANGA","WHOLE SALE",19,10,2502.561
"5531",1192,"MTITO ANDEI","SUPERMAKETS",19,10,9288.42
"5532",1192,"MTITO ANDEI","SUPERMAKETS",19,10,8477.0736
"5533",1192,"MTITO ANDEI","SUPERMAKETS",19,10,13185.372
"5534",1192,"MTITO ANDEI","SUPERMAKETS",19,10,11117.388
"5535",1192,"MTITO ANDEI","SUPERMAKETS",19,10,24430.9125
"5536",4120,"MACHAKOS","SUPERMAKETS",19,10,4170.516
"5537",1192,"MTITO ANDEI","SUPERMAKETS",19,10,18246.725
"5538",5110,"KASARANI","SUPERMAKETS",19,10,1393.0394
"5539",5110,"KASARANI","SUPERMAKETS",19,10,10639.3171
"5540",1521,"VOI","MINI SHOPS",19,10,2394.8008
"5541",5110,"KASARANI","SUPERMAKETS",19,10,1085.8428
"5542",5110,"KASARANI","SUPERMAKETS",19,10,11820.9198
"5543",5142,"MTITO ANDEI","MINI SHOPS",19,10,6660.9248
"5544",1192,"MTITO ANDEI","SUPERMAKETS",19,10,23641.8396
"5545",5110,"KASARANI","SUPERMAKETS",19,10,3182.9859
"5546",5886,"VOI","MINI SUPERMAKETS",19,10,50528.05
"5547",5556,"MANYANGA","MINI SUPERMAKETS",19,10,1861.4649
"5548",1192,"MTITO ANDEI","SUPERMAKETS",19,10,11917.1418
"5549",1192,"MTITO ANDEI","SUPERMAKETS",19,10,25377.3567
"5550",4011,"VOI","MINI SHOPS",19,10,556.567
"5551",4011,"VOI","MINI SHOPS",19,10,3010.4568
"5552",4011,"VOI","MINI SHOPS",19,10,930.645
"5553",4011,"VOI","MINI SHOPS",19,10,5336.0007
"5554",5110,"KASARANI","SUPERMAKETS",19,10,44774.216
"5555",5110,"KASARANI","SUPERMAKETS",19,10,2048.0448
"5556",6040,"NAIROBI","MINI SUPERMAKETS",19,10,1124.1139
"5557",6040,"NAIROBI","MINI SUPERMAKETS",19,10,4690.488
"5558",6072,"MANYANGA","MINI SHOPS",19,10,6299.258
"5559",6072,"MANYANGA","MINI SHOPS",19,10,2638.6525
"5560",6072,"MANYANGA","MINI SHOPS",19,10,6781.739
"5561",4120,"MACHAKOS","SUPERMAKETS",19,10,4610.7355
"5562",5110,"KASARANI","SUPERMAKETS",19,10,1769.9796
"5563",1192,"MTITO ANDEI","SUPERMAKETS",19,10,61946.032
"5564",4120,"MACHAKOS","SUPERMAKETS",19,10,1820.6772
"5565",4120,"MACHAKOS","SUPERMAKETS",19,10,837.0978
"5566",5110,"KASARANI","SUPERMAKETS",19,10,9380.976
"5567",5145,"MANYANGA","MINI SUPERMAKETS",19,10,1145.5332
"5568",1521,"VOI","MINI SHOPS",19,10,9403.067
"5569",1521,"VOI","MINI SHOPS",19,10,4610.7355
"5570",1521,"VOI","MINI SHOPS",19,10,12802.5519
"5571",5110,"KASARANI","SUPERMAKETS",19,10,1264.378
"5572",5110,"KASARANI","SUPERMAKETS",19,10,1065.2552
"5573",5110,"KASARANI","SUPERMAKETS",19,10,3261.3585
"5574",5110,"KASARANI","SUPERMAKETS",19,10,1348.7299
"5575",1192,"MTITO ANDEI","SUPERMAKETS",19,10,-11576.94
"5576",8163,"KILIMANJARO","MINI SUPERMAKETS",19,10,581.192
"5577",1192,"MTITO ANDEI","SUPERMAKETS",19,10,23053.6775
"5578",1192,"MTITO ANDEI","SUPERMAKETS",19,10,4559.6407
"5579",1192,"MTITO ANDEI","SUPERMAKETS",19,10,16008.0021
"5580",5110,"KASARANI","SUPERMAKETS",19,10,460.3006
"5581",5142,"MTITO ANDEI","MINI SHOPS",19,10,13832.2065
"5582",5142,"MTITO ANDEI","MINI SHOPS",19,10,7304.8017
"5583",5145,"MANYANGA","MINI SUPERMAKETS",19,10,1393.0394
"5584",5145,"MANYANGA","MINI SUPERMAKETS",19,10,4610.7355
"5585",5145,"MANYANGA","MINI SUPERMAKETS",19,10,12802.5519
"5586",5180,"MANYANGA-MAUA","SHOPS",19,10,13678.9221
"5587",5556,"MANYANGA","MINI SUPERMAKETS",19,10,1457.5338
"5588",5556,"MANYANGA","MINI SUPERMAKETS",19,10,605.8008
